movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available
2662,The Godfather,Drama,1972-03-15,R,Paramount,175,7000000,134966411,133533589,268500000,9.2,14206991,0
2663,Magic Mike,Comedy,2012-06-29,R,Warner Bros,110,7000000,113721571,56828182,170549753,6.1,11970692,0
2664,Flashdance,Drama,1983-04-15,R,Paramount,95,7000000,90463574,111000000,201463574,6.1,9522481,0
2665,I Can Only Imagine,Drama,2018-03-16,PG,Roadside Attractions,114,7000000,83482352,1947659,85430011,,8787616,0
2666,The Piano,Drama,1993-11-12,R,Miramax,121,7000000,40157856,11101,40168957,7.6,4227143,0
2667,Live and Let Die,Action,1973-06-27,PG,MGM,121,7000000,35400000,126400000,161800000,6.8,3726316,0
2668,My Dog Skip,Drama,2000-01-12,PG,Warner Bros,95,7000000,34099640,1695679,35795319,7.0,3589436,0
2669,Darkness Falls,Horror,2003-01-24,PG-13,Sony Pictures,96,7000000,32539681,14750077,47289758,4.9,3425230,0
2670,"Good Night, and Good Luck",Drama,2005-10-07,PG,Warner Independent,93,7000000,31501218,25085683,56586901,7.5,3315918,0
2671,Capote,Drama,2005-09-30,R,Sony Pictures Classics,110,7000000,28750530,21173549,49924079,7.4,3026372,0
2672,The Great Gatsby,Drama,1974-03-29,NR,Independent,143,7000000,26533200,0,26533200,7.3,2792968,0
2673,Desperado,Action,1995-08-25,R,Sony Pictures,104,7000000,25532388,0,25532388,7.2,2687620,0
2674,Kingdom Come,Comedy,2001-04-11,PG,Fox Searchlight,98,7000000,23247539,146400,23393939,,2447109,0
2675,The Man with the Golden Gun,Action,1974-12-20,PG,MGM,125,7000000,21000000,76600000,97600000,6.8,2210526,0
2676,Action Jackson,Action,1988-02-12,R,Lorimar Motion Pict…,96,7000000,20257000,0,20257000,5.2,2132316,0
2677,Breathless,Action,1983-05-13,R,Orion Pictures,109,7000000,19910002,0,19910002,,2095790,0
2678,Dope,Comedy,2015-06-19,R,Open Road,103,7000000,17506470,684361,18190831,7.3,1842786,0
2679,The Devil's Rejects,Horror,2005-07-22,R,Lionsgate,109,7000000,17044981,3895447,20940428,6.9,1794209,0
2680,Devil's Due,Horror,2014-01-17,R,20th Century Fox,89,7000000,15821461,20324626,36146087,4.0,1665417,0
2681,Flirting with Disaster,Comedy,1996-03-22,R,Miramax,92,7000000,14853474,1295706,16149180,6.8,1563524,0
2682,Beyond the Lights,Drama,2014-11-14,PG-13,Relativity,116,7000000,14618727,0,14618727,6.9,1538813,0
2683,Buffy the Vampire Slayer,Horror,1992-07-31,PG-13,20th Century Fox,70,7000000,14231669,0,14231669,8.2,1498070,0
2684,In Too Deep,Drama,1999-08-25,R,Gramercy,95,7000000,14026509,1444720,15471229,6.1,1476475,0
2685,"House of 1,000 Corpses",Horror,2003-04-11,R,Lionsgate,98,7000000,12634962,4370504,17005466,,1329996,0
2686,Silver Bullet,Horror,1985-10-11,R,Paramount,98,7000000,10803211,0,10803211,,1137180,0
2687,House of the Dead,Horror,2003-10-10,R,Artisan,98,7000000,10199354,3568462,13767816,,1073616,0
2688,A Serious Man,Comedy,2009-10-02,R,Focus Features,106,7000000,9228788,21131782,30360570,7.0,971451,0
2689,A Single Man,Drama,2009-12-11,R,Weinstein Co.,99,7000000,9176000,18966379,28142379,7.6,965895,0
2690,Warlock,Horror,1991-01-10,R,Trimark,103,7000000,8824553,0,8824553,6.2,928900,0
2691,The Last Temptation of Christ,Drama,1988-08-12,NR,Universal Pictures,164,7000000,8373585,0,8373585,7.6,881430,0
2692,Cyrus,Comedy,2010-06-18,R,Fox Searchlight,91,7000000,7468936,2593960,10062896,6.3,786204,0
2693,Outside Providence,Comedy,1999-09-01,R,Miramax,96,7000000,7309628,514730,7824358,6.4,769435,0
2694,Rabbit-Proof Fence,Drama,2002-11-29,PG,Miramax,94,7000000,6199600,10667328,16866928,7.5,652589,0
2695,Who's Your Caddy?,Comedy,2007-07-27,PG-13,MGM,93,7000000,5694308,0,5694308,2.0,599401,0
2696,Split Second,Action,1992-05-01,R,InterStar Releasing,96,7000000,5430822,0,5430822,6.2,571665,0
2697,The Other Side of Heaven,Drama,2001-12-14,PG,Excel Entertainment,113,7000000,4720371,0,4720371,6.5,496881,0
2698,Dark Angel,Action,1990-09-28,NR,Triumph Releasing,70,7000000,4372561,0,4372561,7.4,460270,0
2699,American Anthem,Drama,1986-06-27,PG-13,Sony Pictures,114,7000000,3571624,0,3571624,,375960,0
2700,Redbelt,Action,2008-05-02,R,Sony Pictures Classics,99,7000000,2344847,322237,2667084,6.8,246826,0
2701,A Dog of Flanders,Drama,1999-08-27,PG,Warner Bros,100,7000000,2165637,0,2165637,6.3,227962,0
2702,Auto Focus,Drama,2002-10-18,R,Sony Pictures Classics,105,7000000,2062066,641755,2703821,6.6,217060,0
2703,The Mighty Macs,Drama,2011-10-21,G,Quaker Media,99,7000000,1891936,0,1891936,6.5,199151,0
2704,Somewhere,Drama,2010-12-22,R,Focus Features,97,7000000,1785645,15237476,17023121,6.3,187963,0
2705,We Need to Talk About Kevin,Drama,2012-01-13,R,Oscilloscope Pictures,112,7000000,1738692,9026591,10765283,7.5,183020,0
2706,Factory Girl,Drama,2007-02-02,R,MGM,99,7000000,1661464,0,1661464,6.4,174891,0
2707,The Christmas Candle,Adventure,2013-11-15,PG,Echolight Studios,100,7000000,1632000,301829,1933829,5.8,171789,0
2708,I Hope They Serve Beer in Hell,Comedy,2009-09-25,R,Freestyle Releasing,105,7000000,1429299,154,1429453,5.3,150453,0
2709,Losin' It,Comedy,1983-04-08,R,Independent,100,7000000,1246141,0,1246141,4.8,131173,0
2710,Mother and Child,Drama,2010-05-07,R,Sony Pictures Classics,125,7000000,1110509,5426670,6537179,7.2,116896,0
2711,Les Visiteurs,Comedy,1996-07-12,R,Miramax,107,7000000,659000,98095000,98754000,7.0,69368,0
2712,Freeheld,Drama,2015-10-02,PG-13,Lionsgate,103,7000000,546201,1186027,1732228,6.5,57495,0
2713,Dom Hemingway,Comedy,2014-04-02,R,Fox Searchlight,93,7000000,523511,1333947,1857458,6.2,55106,0
2714,The Extra Man,Comedy,2010-07-30,R,Magnolia Pictures,108,7000000,453377,38731,492108,5.9,47724,0
2715,Hesher,Drama,2011-05-13,R,Wrekin Hill Enterta…,106,7000000,382946,0,382946,7.1,40310,0
2716,Chairman of the Board,Comedy,1998-03-13,PG-13,Trimark,95,7000000,306715,0,306715,2.3,32286,0
2717,Gerry,Drama,2003-02-14,R,ThinkFilm,103,7000000,254683,465016,719699,6.2,26809,0
2718,The Boondock Saints,Action,2000-01-21,R,Indican Pictures,102,7000000,30471,381403,411874,7.9,3207,0
2719,The Kings of Appletown,Action,2008-12-12,PG,Independent,109,7000000,0,0,0,,0,0
2720,House at the End of the Street,Horror,2012-09-21,PG-13,Relativity,101,6900000,31611916,12492066,44103982,5.6,3327570,0
2721,Dazed and Confused,Comedy,1993-09-24,R,Universal Pictures,102,6900000,7950889,0,7950889,7.7,836936,0
2722,Incendies,Drama,2010-09-17,R,Sony Pictures Classics,139,6800000,6857096,9181247,16038343,8.2,721800,0
2723,The Chumscrubber,Drama,2005-08-05,R,Picturehouse,108,6800000,49526,0,49526,7.0,5213,0
2724,Tropa de Elite,Action,2008-09-19,R,IFC Films,109,6537890,8744,14310451,14319195,,920,0
2725,Annabelle,Horror,2014-10-03,R,Warner Bros,99,6500000,84273813,172589107,256862920,5.4,8870928,0
2726,Boyz n the Hood,Drama,1991-07-12,R,Sony Pictures,112,6500000,56190094,25001,56215095,7.8,5914747,0
2727,La Bamba,Drama,1987-07-24,PG-13,Sony Pictures,108,6500000,54215416,0,54215416,6.8,5706886,0
2728,The Four Seasons,Comedy,1981-05-22,PG,Universal Pictures,107,6500000,42488161,0,42488161,7.2,4472438,0
2729,The Adventures of Huck Finn,Adventure,1993-04-02,PG,Walt Disney,108,6500000,24103594,0,24103594,6.2,2537220,0
2730,Friends with Money,Comedy,2006-04-07,R,Sony Pictures Classics,88,6500000,13368437,4741715,18110152,5.9,1407204,0
2731,Bats,Horror,1999-10-22,R,Sony Pictures,91,6500000,10155691,0,10155691,3.6,1069020,0
2732,Nowhere in Africa,Drama,2003-03-07,R,Zeitgeist,141,6500000,6173485,0,6173485,7.7,649841,0
2733,The East,Drama,2013-05-31,PG-13,Fox Searchlight,116,6500000,2274649,753307,3027956,6.9,239437,0
2734,The Messenger,Drama,2009-11-13,R,Oscilloscope Pictures,105,6500000,1109660,635292,1744952,7.2,116806,0
2735,A Home at the End of the World,Drama,2004-07-23,R,Warner Independent,97,6500000,1029017,4793,1033810,6.8,108318,0
2736,The Terminator,Action,1984-10-26,R,Orion Pictures,107,6400000,38019031,40000000,78019031,8.1,4002003,0
2737,"Good Bye, Lenin!",Comedy,2004-02-27,R,Sony Pictures Classics,121,6400000,4063859,75320680,79384539,7.7,427775,0
2738,Control,Drama,2007-10-10,R,Weinstein Co.,122,6400000,871577,8030564,8902141,7.7,91745,0
2739,The Damned United,Drama,2009-10-09,R,Sony Pictures Classics,98,6400000,449865,3750009,4199874,7.6,47354,0
2740,Die Fälscher,Drama,2008-02-22,R,Sony Pictures Classics,114,6250000,5488570,14711093,20199663,,577744,0
2741,Return of the Living Dead Part II,Horror,1988-01-15,NR,Lorimar Motion Pict…,98,6200000,9205924,0,9205924,,969045,0
2742,Mallrats,Comedy,1995-10-20,R,Gramercy,123,6100000,2108367,0,2108367,7.2,221933,0
2743,Platoon,Drama,1986-12-19,R,Orion Pictures,120,6000000,137963328,15067,137978395,8.1,14522456,0
2744,Ordinary People,Drama,1980-09-19,R,Paramount,124,6000000,52302978,0,52302978,7.8,5505577,0
2745,Around the World in 80 Days,Adventure,1956-10-17,PG,United Artists,120,6000000,42000000,0,42000000,5.8,4421053,0
2746,Caddyshack,Comedy,1980-07-25,NR,Warner Bros,98,6000000,39846344,0,39846344,7.4,4194352,0
2747,The Brothers,Comedy,2001-03-23,R,Sony Pictures,105,6000000,27457409,500782,27958191,7.1,2890254,0
2748,The Wrestler,Drama,2008-12-17,R,Fox Searchlight,109,6000000,26238243,20396032,46634275,7.9,2761920,0
2749,Do the Right Thing,Comedy,1989-06-30,R,Universal Pictures,120,6000000,26004026,0,26004026,7.9,2737266,0
2750,Escape from New York,Action,1981-07-10,R,Avco Embassy,106,6000000,25244700,0,25244700,7.2,2657337,0
2751,The Wood,Comedy,1999-07-16,R,Paramount,106,6000000,25059640,0,25059640,6.9,2637857,0
2752,The Usual Suspects,Drama,1995-08-16,R,Gramercy,106,6000000,23341568,11107788,34449356,8.6,2457007,0
2753,National Lampoon’s Van Wilder,Comedy,2002-04-05,R,Artisan,98,6000000,21305259,17936064,39241323,,2242659,0
2754,Best in Show,Comedy,2000-09-27,PG-13,Warner Bros,90,6000000,18621249,2074164,20695413,7.5,1960131,0
2755,The Last King of Scotland,Drama,2006-09-27,R,Fox Searchlight,121,6000000,17606684,31548687,49155371,7.7,1853335,0
2756,A Mighty Wind,Comedy,2003-04-16,PG-13,Warner Bros,91,6000000,17583468,921071,18504539,7.3,1850891,0
2757,School Daze,Drama,1988-02-12,R,Sony Pictures,121,6000000,14545844,0,14545844,5.8,1531141,0
2758,Daddy Day Camp,Comedy,2007-08-08,PG,Sony Pictures,89,6000000,13235267,4974605,18209872,2.9,1393186,0
2759,Mystic Pizza,Comedy,1988-10-21,R,Samuel Goldwyn Films,104,6000000,12793213,0,12793213,6.2,1346654,0
2760,Mr. Nice Guy,Action,1998-03-20,PG-13,New Line,86,6000000,12716953,19000000,31716953,6.2,1338627,0
2761,Sliding Doors,Drama,1998-04-24,PG-13,Miramax,99,6000000,11911200,46897949,58809149,6.8,1253811,0
2762,Tales from the Hood,Horror,1995-05-24,R,Savoy,98,6000000,11784569,0,11784569,6.1,1240481,0
2763,The Words,Drama,2012-09-07,PG-13,CBS Films,102,6000000,11494838,4874870,16369708,7.1,1209983,0
2764,Pollock,Drama,2000-12-15,R,Sony Pictures Classics,122,6000000,8596914,1960377,10557291,7.0,904938,0
2765,City Island,Comedy,2010-03-19,PG-13,Anchor Bay Entertai…,104,6000000,6671283,1502203,8173486,7.4,702240,0
2766,Casa de mi Padre,Comedy,2012-03-16,R,Lionsgate,84,6000000,5909483,2537469,8446952,5.5,622051,0
2767,The Guard,Comedy,2011-07-29,R,Sony Pictures Classics,96,6000000,5359774,15837680,21197454,7.3,564187,0
2768,College,Comedy,2008-08-29,R,MGM,94,6000000,4694491,1481623,6176114,4.6,494157,0
2769,La science des rêves,Comedy,2006-09-22,R,Warner Independent,98,6000000,4670644,10467288,15137932,,491647,0
2770,Miss March,Comedy,2009-03-13,R,20th Century Fox,90,6000000,4543320,169739,4713059,5.1,478244,0
2771,Wish I Was Here,Comedy,2014-07-18,R,Focus Features,106,6000000,3591299,3000066,6591365,6.7,378031,0
2772,Venus,Drama,2006-12-21,R,Miramax,114,6000000,3347411,4471068,7818479,,352359,0
2773,Veronica Mars,Drama,2014-03-14,PG-13,Warner Bros,70,6000000,3322127,163256,3485383,8.4,349698,0
2774,Shattered Glass,Drama,2003-10-31,PG-13,Lionsgate,99,6000000,2207975,1248627,3456602,7.2,232418,0
2775,The Wackness,Comedy,2008-07-03,R,Sony Pictures Classics,99,6000000,2077046,1252966,3330012,7.0,218636,0
2776,Novocaine,Comedy,2001-11-16,R,Artisan,95,6000000,2025238,497690,2522928,5.8,213183,0
2777,Snow Flower and the Secret Fan,Drama,2011-07-15,PG-13,Fox Searchlight,104,6000000,1348205,10000000,11348205,6.1,141916,0
2778,The Business of Strangers,Drama,2001-12-07,R,IFC Films,84,6000000,1030920,260000,1290920,6.4,108518,0
2779,Jûsan-nin no shikaku,Action,2011-04-29,R,Magnolia Pictures,109,6000000,802778,17924662,18727440,,84503,0
2780,The 5th Quarter,Drama,2011-03-25,PG,Rocky Mountain Pict…,90,6000000,408159,0,408159,5.7,42964,0
2781,The First Great Train Robbery,Action,1979-02-02,NR,United Artists,109,6000000,391942,0,391942,,41257,0
2782,Come Early Morning,Drama,2006-11-10,R,IDP/Goldwyn/Roadside,97,6000000,119452,0,119452,6.2,12574,0
2783,The Greatest,Drama,2010-04-02,R,Paladin,96,6000000,115862,1934,117796,6.7,12196,0
2784,"Surfer, Dude",Comedy,2008-09-05,R,Anchor Bay Entertai…,85,6000000,36497,0,36497,4.7,3842,0
2785,Song One,Drama,2015-01-23,PG-13,Cinedigm/Film Arcade,86,6000000,32251,404838,437089,5.8,3395,0
2786,Videodrome,Horror,1983-02-04,NR,Universal Pictures,89,5952000,2120439,0,2120439,7.3,223204,0
2787,Winter in Wartime,Drama,2011-03-18,R,Sony Pictures Classics,103,5800000,542860,9119354,9662214,7.1,57143,0
2788,Tom yum goong,Action,2006-09-08,R,Weinstein Co.,109,5700000,12044087,31000000,43044087,,1267799,0
2789,The Inbetweeners,Comedy,2012-09-07,R,Wrekin Hill Enterta…,70,5700000,35955,86015365,86051320,8.4,3785,0
2790,Bend it Like Beckham,Drama,2003-03-12,PG-13,Fox Searchlight,112,5600000,32543449,42022593,74566042,6.7,3425626,0
2791,Crossover,Drama,2006-09-01,PG-13,Sony Pictures,95,5600000,7009668,0,7009668,2.1,737860,0
2792,Sunshine State,Drama,2002-06-21,PG-13,Sony Pictures Classics,141,5600000,3064356,217542,3281898,6.9,322564,0
2793,The Sting,Comedy,1973-12-25,PG,Universal Pictures,129,5500000,159616327,0,159616327,8.3,16801719,0
2794,Chariots of Fire,Drama,1981-09-25,PG,Warner Bros,125,5500000,61558162,307785,61865947,7.2,6479807,0
2795,Diary of a Mad Black Woman,Drama,2005-02-25,PG-13,Lionsgate,116,5500000,50406346,52010,50458356,5.6,5305931,0
2796,Shine,Drama,1996-11-22,PG-13,Fine Line,105,5500000,35811509,860984,36672493,7.7,3769633,0
2797,Hell Fest,Horror,2018-09-28,R,CBS Films,98,5500000,10751601,1776194,12527795,,1131747,0
2798,Mambo Italiano,Comedy,2003-06-06,R,Goldwyn Entertainment,92,5500000,9282750,3117022,12399772,6.7,977132,0
2799,Ghost World,Comedy,2001-07-20,R,MGM,111,5500000,6217849,2543759,8761608,7.4,654510,0
2800,Iris,Drama,2001-12-14,R,Miramax,91,5500000,5580479,9574542,15155021,7.1,587419,0
2801,Les Choristes,Drama,2004-11-26,PG-13,Miramax,114,5500000,3629758,79900000,83529758,,382080,0
2802,Wonderland,Drama,2003-10-03,R,Lionsgate,104,5500000,1060512,0,1060512,6.6,111633,0
2803,Haevnen,Drama,2011-04-01,R,Sony Pictures Classics,114,5500000,1008098,14859216,15867314,,106116,0
2804,Harvard Man,Drama,2002-05-17,R,Independent,99,5500000,56653,0,56653,4.9,5963,0
2805,Salvation Boulevard,Comedy,2011-07-15,R,IFC Films,96,5500000,28468,0,28468,5.3,2997,0
2806,The Ten,Comedy,2007-08-03,R,ThinkFilm,96,5250000,769726,16951,786677,5.0,81024,0
2807,The Girl with all the Gifts,Horror,2017-02-24,R,Saban Films,98,5250000,0,4802379,4802379,,0,0
2808,Saint Ralph,Comedy,2005-08-05,PG-13,Samuel Goldwyn Films,98,5200000,795126,900000,1695126,7.6,83697,0
2809,Dum Maaro Dum,Drama,2011-04-22,R,Fox Searchlight,128,5200000,564489,11068938,11633427,6.2,59420,0
2810,Somewhere in Time,Drama,1980-10-03,NR,Universal Pictures,103,5100000,9709597,0,9709597,7.3,1022063,0
2811,Get Out,Horror,2017-02-24,R,Universal Pictures,98,5000000,176040665,79323036,255363701,7.8,18530596,0
2812,Split,Horror,2017-01-20,PG-13,Universal Pictures,98,5000000,138141585,140164642,278306227,,14541219,0
2813,Paranormal Activity 3,Horror,2011-10-21,R,Paramount,94,5000000,104028807,98024579,202053386,5.8,10950401,0
2814,Saw II,Horror,2005-10-28,R,Lionsgate,95,5000000,87025093,65900000,152925093,6.6,9160536,0
2815,Insidious Chapter 2,Horror,2013-09-13,PG-13,FilmDistrict,106,5000000,83586447,78335068,161921515,6.6,8798573,0
2816,Lights Out,Horror,2016-07-22,PG-13,Warner Bros,81,5000000,67268835,81600000,148868835,6.9,7080930,0
2817,Jackass: The Movie,Comedy,2002-10-25,R,Paramount,87,5000000,64282312,15000000,79282312,6.6,6766559,0
2818,Happy Death Day,Horror,2017-10-13,PG-13,Universal Pictures,98,5000000,55683845,69329155,125013000,,5861457,0
2819,Paranormal Activity 4,Horror,2012-10-19,R,Paramount,96,5000000,53900335,86719185,140619520,4.6,5673719,0
2820,Ouija,Horror,2014-10-24,PG-13,Universal Pictures,89,5000000,50856010,52444622,103300632,4.4,5353264,0
2821,No se Aceptan Devoluciones,Comedy,2013-08-30,PG-13,Lionsgate,98,5000000,44467206,56019410,100486616,,4680759,0
2822,The Return of the Pink Panther,Comedy,1975-05-16,NR,MGM,113,5000000,41833347,0,41833347,7.1,4403510,0
2823,Monster,Drama,2003-12-24,R,Newmarket Films,109,5000000,34469210,29771603,64240813,7.3,3628338,0
2824,"20,000 Leagues Under the Sea",Adventure,1954-12-23,G,Walt Disney,127,5000000,28200000,0,28200000,7.2,2968421,0
2825,Oculus,Horror,2014-04-11,R,Relativity,104,5000000,27695246,16420250,44115496,6.5,2915289,0
2826,Dallas Buyers Club,Drama,2013-11-01,R,Focus Features,117,5000000,27298285,33313560,60611845,8.0,2873504,0
2827,The Lazarus Effect,Horror,2015-02-27,PG-13,Lionsgate,83,5000000,25801570,9540244,35341814,5.2,2715955,0
2828,Memento,Drama,2001-03-16,R,Newmarket Films,113,5000000,25544867,14178229,39723096,8.5,2688933,0
2829,Our Idiot Brother,Comedy,2011-08-26,R,Weinstein Co.,90,5000000,24814830,1046419,25861249,6.4,2612087,0
2830,Clerks II,Comedy,2006-07-21,R,MGM,97,5000000,24148068,3194178,27342246,7.4,2541902,0
2831,The Players Club,Drama,1998-04-08,R,New Line,104,5000000,23047939,0,23047939,5.6,2426099,0
2832,Billy Elliot,Drama,2000-10-13,PG-13,Focus Features,110,5000000,21995263,87268201,109263464,7.7,2315291,0
2833,The Way Way Back,Comedy,2013-07-05,PG-13,Fox Searchlight,103,5000000,21502690,5351120,26853810,7.4,2263441,0
2834,God’s Not Dead 2,Drama,2016-04-01,PG,Pure Flix Entertain…,120,5000000,20773069,2788988,23562057,3.4,2186639,0
2835,The Apostle,Drama,1997-12-17,PG-13,October Films,134,5000000,20733485,544285,21277770,7.2,2182472,0
2836,The Man From Snowy River,Drama,1982-11-03,NR,20th Century Fox,102,5000000,20659423,0,20659423,7.3,2174676,0
2837,House Party 2,Comedy,1991-10-23,R,New Line,94,5000000,19438638,0,19438638,5.1,2046172,0
2838,Doug's 1st Movie,Adventure,1999-03-26,G,Walt Disney,77,5000000,19421271,0,19421271,5.0,2044344,0
2839,Mommie Dearest,Drama,1981-09-18,NR,Paramount,129,5000000,19032000,6000000,25032000,6.7,2003368,0
2840,Still Alice,Drama,2015-01-16,PG-13,Sony Pictures Classics,101,5000000,18656400,23043212,41699612,7.5,1963832,0
2841,"Paul, Apostle of Christ",Drama,2018-03-23,PG-13,Sony Pictures,114,5000000,17547999,5841836,23389835,,1847158,0
2842,Addicted,Drama,2014-10-10,R,Lionsgate,106,5000000,17390770,108472,17499242,5.2,1830607,0
2843,O (Othello),Drama,2001-08-31,R,Lionsgate,114,5000000,16017403,0,16017403,,1686042,0
2844,Eve's Bayou,Drama,1997-11-07,R,Trimark,109,5000000,14843425,0,14843425,7.3,1562466,0
2845,Nighthawks,Action,1981-04-10,NR,Universal Pictures,99,5000000,14600000,5000000,19600000,6.4,1536842,0
2846,It Comes at Night,Horror,2017-06-09,R,A24,98,5000000,13985117,5735086,19720203,,1472118,0
2847,Y Tu Mamá También,Drama,2002-03-15,R,IFC Films,106,5000000,13649881,20000000,33649881,7.7,1436830,0
2848,Shaun of the Dead,Comedy,2004-09-24,R,Focus/Rogue Pictures,99,5000000,13542874,16789511,30332385,8.0,1425566,0
2849,Lone Star,Drama,1996-06-21,R,Sony Pictures Classics,135,5000000,12961389,0,12961389,7.6,1364357,0
2850,April Fool's Day,Horror,1986-03-27,NR,Paramount,89,5000000,12947763,0,12947763,6.2,1362922,0
2851,Diner,Comedy,1982-04-02,NR,MGM,110,5000000,12592907,0,12592907,7.2,1325569,0
2852,Before I Fall,Drama,2017-03-03,PG-13,Open Road,114,5000000,12241072,6704610,18945682,,1288534,0
2853,Lone Wolf McQuade,Action,1983-04-15,NR,Orion Pictures,107,5000000,12232628,0,12232628,6.3,1287645,0
2854,Sunshine Cleaning,Comedy,2009-03-13,R,Overture Films,91,5000000,12062558,5266779,17329337,6.9,1269743,0
2855,Fifty Shades of Black,Comedy,2016-01-29,R,Open Road,92,5000000,11686940,10426135,22113075,3.5,1230204,0
2856,The Beastmaster,Action,1982-08-20,NR,MGM,90,5000000,10751126,0,10751126,6.2,1131697,0
2857,Not Easily Broken,Drama,2009-01-09,PG-13,Sony Pictures,99,5000000,10572742,160167,10732909,6.1,1112920,0
2858,Moms’ Night Out,Adventure,2014-05-09,PG,Sony Pictures,98,5000000,10429707,107634,10537341,5.4,1097864,0
2859,The Belko Experiment,Horror,2017-03-17,R,BH Tilt,98,5000000,10166820,637019,10803839,,1070192,0
2860,Digimon: The Movie,Adventure,2000-10-06,PG,20th Century Fox,82,5000000,9628751,7000000,16628751,5.9,1013553,0
2861,Saved!,Comedy,2004-05-28,PG-13,MGM,92,5000000,8886160,1320391,10206551,6.9,935385,0
2862,Les invasions barbares,Drama,2003-05-09,R,Miramax,114,5000000,8460000,17453869,25913869,,890526,0
2863,Force 10 from Navarone,Action,1978-12-22,NR,American Internatio…,126,5000000,7100000,0,7100000,6.3,747368,0
2864,The Forsaken,Horror,2001-04-27,R,Sony Pictures,90,5000000,6755271,0,6755271,5.3,711081,0
2865,UHF,Comedy,1989-07-21,NR,Independent,150,5000000,6157157,0,6157157,7.0,648122,0
2866,Grandma’s Boy,Comedy,2006-01-06,R,20th Century Fox,90,5000000,6090172,500000,6590172,7.0,641071,0
2867,Slums of Beverly Hills,Comedy,1998-08-14,R,Fox Searchlight,91,5000000,5502773,0,5502773,6.6,579239,0
2868,Made,Comedy,2001-07-13,R,Artisan,95,5000000,5308707,167353,5476060,6.4,558811,0
2869,90 Minutes in Heaven,Drama,2015-09-11,PG-13,Samuel Goldwyn Films,121,5000000,4816142,0,4816142,4.6,506962,0
2870,Keeping Up with the Steins,Comedy,2006-05-12,PG-13,Miramax,90,5000000,4339241,75512,4414753,5.4,456762,0
2871,The Sweet Hereafter,Drama,1997-10-10,R,Fine Line,112,5000000,4306697,3644550,7951247,7.7,453337,0
2872,Bottle Shock,Drama,2008-08-06,PG-13,Freestyle Releasing,110,5000000,4078607,737283,4815890,6.8,429327,0
2873,Des Hommes et Des Dieux,Drama,2011-02-25,PG-13,Sony Pictures Classics,114,5000000,3954651,42308874,46263525,,416279,0
2874,Jekyll and Hyde... Together Again,Comedy,1982-08-27,NR,Universal Pictures,87,5000000,3707583,0,3707583,6.2,390272,0
2875,Table 19,Comedy,2017-03-03,PG-13,Fox Searchlight,98,5000000,3614896,1005503,4620399,,380515,0
2876,Green Room,Horror,2016-04-15,R,A24,95,5000000,3220371,587132,3807503,7.1,338986,0
2877,Heavenly Creatures,Drama,1994-11-16,R,Miramax,108,5000000,3046086,2392034,5438120,7.4,320641,0
2878,Everything Must Go,Drama,2011-05-13,PG,Roadside Attractions,97,5000000,2712131,108879,2821010,6.4,285487,0
2879,Rabbit Hole,Drama,2010-12-17,PG-13,Lionsgate,91,5000000,2229058,3975976,6205034,7.0,234638,0
2880,Paterson,Comedy,2016-12-28,R,Bleecker Street,98,5000000,2141423,8620124,10761547,,225413,0
2881,Zero Effect,Comedy,1998-01-30,R,Sony Pictures,116,5000000,2080693,0,2080693,7.0,219020,0
2882,Atlas Shrugged: Who Is John Galt?,Drama,2014-09-12,PG-13,Atlas Distribution,99,5000000,851690,0,851690,4.4,89652,0
2883,Party Monster,Comedy,2003-08-29,R,ContentFilm,98,5000000,742898,151132,894030,6.3,78200,0
2884,Bottle Rocket,Action,1996-02-21,R,Sony Pictures,91,5000000,407488,0,407488,7.1,42893,0
2885,Ain't Them Bodies Saints,Drama,2013-08-16,R,IFC Films,114,5000000,391611,683398,1075009,,41222,0
2886,Albino Alligator,Drama,1997-01-17,R,Miramax,97,5000000,353480,0,353480,6.1,37208,0
2887,Jimi: All is By My Side,Drama,2014-09-26,R,XLrator Media,114,5000000,340911,586163,927074,,35885,0
2888,"Lovely, Still",Drama,2010-09-10,PG,Monterey Media,90,5000000,127564,155123,282687,7.3,13428,0
2889,Redacted,Drama,2007-11-16,R,Magnolia Pictures,90,5000000,65388,795937,861325,6.2,6883,0
2890,Rudderless,Drama,2014-10-17,R,Samuel Goldwyn Films,105,5000000,56001,511218,567219,7.5,5895,0
2891,Grace,Horror,2009-08-14,R,Anchor Bay Entertai…,98,5000000,8297,0,8297,,873,0
2892,Yoga Hosers,Adventure,2016-09-02,PG-13,Invincible Pictures,88,5000000,0,2199,2199,4.8,0,0
2893,Reach Me,Drama,2014-11-21,R,Alchemy,114,5000000,0,0,0,,0,0
2894,Henry & Me,Adventure,2014-08-18,PG,Distrib Films,70,5000000,0,0,0,6.7,0,0
2895,Mommy,Drama,2015-01-23,R,Roadside Attractions,114,4900000,3498695,14037309,17536004,,368284,0
2896,Sling Blade,Drama,1996-11-20,R,Miramax,148,4833610,24475416,9699584,34175000,8.0,2576360,0
2897,Hostel,Horror,2006-01-06,R,Lionsgate,93,4800000,47326473,34914637,82241110,5.9,4981734,0
2898,Take Shelter,Drama,2011-09-30,R,Sony Pictures Classics,121,4750000,1728953,3243063,4972016,7.4,181995,0
