movie_id,title,genre,release_date,rating,studio,runtime_minutes,budget,domestic_gross,international_gross,total_gross,imdb_rating,tickets_sold,tickets_available,release_year,release_month,profit,roi,budget_category,performance
2572,Skin Trade,Action,2015-05-08,R,Magnolia Pictures,96,9000000,1242,0,1242,5.7,131,0,2015,5,-8998758,-99.99,Low Budget,Loss
2573,Veronika Decides to Die,Drama,2015-01-20,R,Entertainment One,103,9000000,0,2243,2243,6.5,0,0,2015,1,-8997757,-99.98,Low Budget,Loss
2574,Barbarella,Adventure,1968-10-10,PG,Paramount,98,9000000,0,0,0,5.9,0,0,1968,10,-9000000,-100.0,Low Budget,Loss
2575,Ultramarines,Action,2011-02-26,R,Codex Pictures,109,8900000,0,0,0,,0,0,2011,2,-8900000,-100.0,Low Budget,Loss
2576,Crocodile Dundee,Comedy,1986-09-26,PG-13,Paramount,93,8800000,174803506,153400000,328203506,6.5,18400369,0,1986,9,319403506,3629.59,Low Budget,Major Success
2577,Manchester by the Sea,Drama,2016-11-18,R,Roadside Attractions,114,8500000,47695371,30038496,77733867,,5020565,0,2016,11,69233867,814.52,Low Budget,Major Success
2578,Crazy Heart,Drama,2009-12-16,R,Fox Searchlight,112,8500000,39471742,7945509,47417251,7.3,4154920,0,2009,12,38917251,457.85,Low Budget,Profit
2579,Star Wars: The Clone Wars,Adventure,2008-08-15,PG,Warner Bros,70,8500000,35161554,33533889,68695443,7.9,3701216,0,2008,8,60195443,708.18,Low Budget,Major Success
2580,The DUFF,Comedy,2015-02-20,PG-13,CBS Films,101,8500000,34030343,9498291,43528634,6.5,3582141,0,2015,2,35028634,412.1,Low Budget,Profit
2581,The Lost Boys,Horror,1987-07-31,R,Warner Bros,97,8500000,32222567,0,32222567,7.2,3391849,0,1987,7,23722567,279.09,Low Budget,Profit
2582,The Rose,Drama,1979-11-07,NR,20th Century Fox,125,8500000,29200000,0,29200000,6.9,3073684,0,1979,11,20700000,243.53,Low Budget,Profit
2583,Haakon Haakonsen,Adventure,1991-03-01,PG,Walt Disney,97,8500000,15024232,0,15024232,,1581498,0,1991,3,6524232,76.76,Low Budget,Profit
2584,The Namesake,Drama,2007-03-09,PG-13,Fox Searchlight,122,8500000,13610521,6678253,20288774,7.6,1432686,0,2007,3,11788774,138.69,Low Budget,Profit
2585,Club Dread,Comedy,2004-02-27,R,Fox Searchlight,119,8500000,5001655,2571896,7573551,5.6,526490,0,2004,2,-926449,-10.9,Low Budget,Loss
2586,Bright Star,Drama,2009-09-17,PG,Apparition,119,8500000,4444637,12775454,17220091,7.0,467857,0,2009,9,8720091,102.59,Low Budget,Profit
2587,The Rover,Drama,2014-06-13,R,A24,114,8500000,1109199,2071053,3180252,,116758,0,2014,6,-5319748,-62.59,Low Budget,Loss
2588,A.C.O.R.N.S.: Operation Crackdown,Adventure,2016-11-01,PG,Viva Entertainment,97,8500000,0,1353287,1353287,,0,0,2016,11,-7146713,-84.08,Low Budget,Loss
2589,My Name is Khan,Drama,2010-02-12,PG-13,Fox Searchlight,128,8470000,4046336,38309190,42355526,8.0,425930,0,2010,2,33885526,400.07,Low Budget,Profit
2590,Limbo,Drama,1999-06-04,R,Sony Pictures,126,8300000,2160710,437514,2598224,7.1,227443,0,1999,6,-5701776,-68.7,Low Budget,Loss
2591,The City of Your Final Destination,Drama,2010-04-16,PG-13,Hyde Park Films,117,8300000,493296,860000,1353296,6.4,51926,0,2010,4,-6946704,-83.7,Low Budget,Loss
2592,Kurtlar vadisi - Irak,Action,2006-11-24,NR,Independent,109,8300000,0,24906717,24906717,,0,0,2006,11,16606717,200.08,Low Budget,Profit
2593,Pulp Fiction,Drama,1994-10-14,R,Miramax,178,8000000,107928762,105000000,212928762,8.9,11360922,0,1994,10,204928762,2561.61,Low Budget,Major Success
2594,The Karate Kid,Action,1984-06-22,PG,Sony Pictures,126,8000000,90815558,0,90815558,7.2,9559532,0,1984,6,82815558,1035.19,Low Budget,Major Success
2595,The Muppet Movie,Adventure,1979-06-22,G,Associated Film Dis…,95,8000000,76657000,0,76657000,7.7,8069158,0,1979,6,68657000,858.21,Low Budget,Major Success
2596,Splash,Comedy,1984-03-09,PG,Walt Disney,111,8000000,62599495,0,62599495,6.2,6589421,0,1984,3,54599495,682.49,Low Budget,Major Success
2597,Little Miss Sunshine,Comedy,2006-07-26,R,Fox Searchlight,101,8000000,59891098,40751255,100642353,7.9,6304326,0,2006,7,92642353,1158.03,Low Budget,Major Success
2598,Easy A,Comedy,2010-09-17,PG-13,Sony Pictures,92,8000000,58401464,17799257,76200721,7.1,6147523,0,2010,9,68200721,852.51,Low Budget,Major Success
2599,Stand by Me,Drama,1986-08-08,R,Sony Pictures,89,8000000,52287414,0,52287414,8.1,5503938,0,1986,8,44287414,553.59,Low Budget,Profit
2600,28 Days Later…,Horror,2003-06-27,R,Fox Searchlight,113,8000000,45064915,37890718,82955633,7.6,4743675,0,2003,6,74955633,936.95,Low Budget,Major Success
2601,Escape from Alcatraz,Drama,1979-06-22,PG,Paramount,112,8000000,43000000,0,43000000,7.6,4526316,0,1979,6,35000000,437.5,Low Budget,Profit
2602,You Got Served,Drama,2004-01-30,PG-13,Sony Pictures,95,8000000,40066497,10745361,50811858,3.5,4217526,0,2004,1,42811858,535.15,Low Budget,Profit
2603,Howards End,Drama,1992-03-13,PG,Sony Pictures Classics,140,8000000,26124872,193071,26317943,7.5,2749987,0,1992,3,18317943,228.97,Low Budget,Profit
2604,Shutter,Horror,2008-03-21,PG-13,20th Century Fox,90,8000000,25928550,21853876,47782426,5.2,2729321,0,2008,3,39782426,497.28,Low Budget,Profit
2605,Modern Problems,Comedy,1981-12-25,NR,20th Century Fox,93,8000000,24474312,0,24474312,5.0,2576243,0,1981,12,16474312,205.93,Low Budget,Profit
2606,On Her Majesty's Secret Service,Action,1969-12-18,PG,MGM,142,8000000,22800000,59200000,82000000,6.8,2400000,0,1969,12,74000000,925.0,Low Budget,Major Success
2607,Creepshow,Horror,1982-11-10,NR,Warner Bros,130,8000000,20036244,0,20036244,6.9,2109078,0,1982,11,12036244,150.45,Low Budget,Profit
2608,Akeelah and the Bee,Drama,2006-04-28,PG,Lionsgate,112,8000000,18848430,110994,18959424,7.5,1984045,0,2006,4,10959424,136.99,Low Budget,Profit
2609,Wes Craven's New Nightmare,Horror,1994-10-14,R,New Line,98,8000000,18090181,0,18090181,,1904230,0,1994,10,10090181,126.13,Low Budget,Profit
2610,Drive Me Crazy,Comedy,1999-10-01,PG-13,20th Century Fox,91,8000000,17843379,4748072,22591451,5.7,1878250,0,1999,10,14591451,182.39,Low Budget,Profit
2611,Enough Said,Comedy,2013-09-18,PG-13,Fox Searchlight,93,8000000,17550872,8070577,25621449,7.1,1847460,0,2013,9,17621449,220.27,Low Budget,Profit
2612,Half Baked,Comedy,1998-01-16,R,Universal Pictures,82,8000000,17394881,0,17394881,6.7,1831040,0,1998,1,9394881,117.44,Low Budget,Profit
2613,Begin Again,Drama,2014-06-27,R,Weinstein Co.,104,8000000,16170632,52668104,68838736,7.4,1702172,0,2014,6,60838736,760.48,Low Budget,Major Success
2614,See No Evil,Horror,2006-05-19,R,Lionsgate,98,8000000,15032800,3795236,18828036,,1582400,0,2006,5,10828036,135.35,Low Budget,Profit
2615,The Good Girl,Drama,2002-08-07,R,Fox Searchlight,93,8000000,14018296,2567207,16585503,6.5,1475610,0,2002,8,8585503,107.32,Low Budget,Profit
2616,Prom,Comedy,2011-04-29,PG,Walt Disney,104,8000000,10130219,632964,10763183,5.4,1066339,0,2011,4,2763183,34.54,Low Budget,Profit
2617,The Inkwell,Comedy,1994-04-22,R,Walt Disney,110,8000000,8864699,0,8864699,6.5,933126,0,1994,4,864699,10.81,Low Budget,Profit
2618,Shadow of the Vampire,Drama,2000-12-29,R,Lionsgate,92,8000000,8279017,0,8279017,6.9,871475,0,2000,12,279017,3.49,Low Budget,Profit
2619,Me and Earl and the Dying Girl,Drama,2015-06-12,PG-13,Fox Searchlight,114,8000000,6758416,2507764,9266180,,711412,0,2015,6,1266180,15.83,Low Budget,Profit
2620,It's Kind of a Funny Story,Comedy,2010-10-08,PG-13,Focus Features,101,8000000,6363628,269322,6632950,7.2,669856,0,2010,10,-1367050,-17.09,Low Budget,Loss
2621,Held Up,Comedy,2000-05-12,PG-13,Trimark,89,8000000,4714090,0,4714090,5.1,496220,0,2000,5,-3285910,-41.07,Low Budget,Loss
2622,Anomalisa,Adventure,2015-12-30,R,Paramount,90,8000000,3759286,1778987,5538273,7.3,395714,0,2015,12,-2461727,-30.77,Low Budget,Loss
2623,Caché,Drama,2005-12-23,R,Sony Pictures Classics,114,8000000,3647381,16243950,19891331,,383935,0,2005,12,11891331,148.64,Low Budget,Profit
2624,Another Year,Drama,2010-12-29,PG-13,Sony Pictures Classics,129,8000000,3205706,16799907,20005613,7.3,337443,0,2010,12,12005613,150.07,Low Budget,Profit
2625,Showdown in Little Tokyo,Action,1991-01-01,R,Independent,79,8000000,2275557,0,2275557,6.0,239532,0,1991,1,-5724443,-71.56,Low Budget,Loss
2626,Made in Dagenham,Drama,2010-11-19,R,Sony Pictures Classics,113,8000000,1095369,14548827,15644196,7.2,115302,0,2010,11,7644196,95.55,Low Budget,Profit
2627,Prefontaine,Drama,1997-01-24,PG-13,Walt Disney,106,8000000,590817,0,590817,6.8,62191,0,1997,1,-7409183,-92.61,Low Budget,Loss
2628,The Wicked Lady,Drama,1983-10-28,R,Cannon,98,8000000,589308,0,589308,4.0,62032,0,1983,10,-7410692,-92.63,Low Budget,Loss
2629,Brooklyn Rules,Drama,2007-05-11,R,Lionsgate,99,8000000,458232,0,458232,6.4,48235,0,2007,5,-7541768,-94.27,Low Budget,Loss
2630,The Singing Detective,Comedy,2003-10-24,R,Paramount,109,8000000,336456,188291,524747,5.6,35416,0,2003,10,-7475253,-93.44,Low Budget,Loss
2631,Fido,Horror,2007-06-15,R,Lionsgate,93,8000000,298110,158704,456814,6.8,31380,0,2007,6,-7543186,-94.29,Low Budget,Loss
2632,Restless,Drama,2011-09-16,PG-13,Sony Pictures Classics,180,8000000,163753,2608758,2772511,7.2,17237,0,2011,9,-5227489,-65.34,Low Budget,Loss
2633,The Wendell Baker Story,Comedy,2007-05-18,PG-13,ThinkFilm,99,8000000,127188,0,127188,5.5,13388,0,2007,5,-7872812,-98.41,Low Budget,Loss
2634,Wild Target,Comedy,2010-10-29,PG-13,Freestyle Releasing,98,8000000,109338,5204856,5314194,6.9,11509,0,2010,10,-2685806,-33.57,Low Budget,Loss
2635,Aloft,Drama,2015-05-22,R,Sony Pictures Classics,97,8000000,53086,0,53086,5.3,5588,0,2015,5,-7946914,-99.34,Low Budget,Loss
2636,Fireflies in the Garden,Drama,2011-10-14,R,Independent,114,8000000,36884,3550307,3587191,,3883,0,2011,10,-4412809,-55.16,Low Budget,Loss
2637,Akira,Action,2001-04-27,R,Independent,124,8000000,19585,0,19585,8.1,2062,0,2001,4,-7980415,-99.76,Low Budget,Loss
2638,"Don Gato, el inicio de la pandilla",Adventure,2017-09-29,PG,Viva Entertainment,97,8000000,0,4598934,4598934,,0,0,2017,9,-3401066,-42.51,Low Budget,Loss
2639,Maurice Richard,Drama,2007-11-30,PG,Palm Pictures,114,8000000,0,0,0,,0,0,2007,11,-8000000,-100.0,Low Budget,Loss
2640,Code of Honor,Action,2016-05-06,R,Lionsgate Premiere,106,8000000,0,0,0,4.2,0,0,2016,5,-8000000,-100.0,Low Budget,Loss
2641,The Blood of Heroes,Action,1990-02-23,NR,New Line,90,7700000,882290,0,882290,6.5,92873,0,1990,2,-6817710,-88.54,Low Budget,Loss
2642,Driving Miss Daisy,Drama,1989-12-13,PG,Warner Bros,99,7500000,106593296,0,106593296,7.4,11220347,0,1989,12,99093296,1321.24,Low Budget,Major Success
2643,Soul Food,Comedy,1997-09-26,R,20th Century Fox,115,7500000,43492389,0,43492389,6.9,4578146,0,1997,9,35992389,479.9,Low Budget,Profit
2644,Rumble in the Bronx,Action,1996-02-23,R,New Line,89,7500000,32281907,3956845,36238752,6.7,3398095,0,1996,2,28738752,383.18,Low Budget,Profit
2645,Hostel: Part II,Horror,2007-06-08,R,Lionsgate,94,7500000,17544812,16061597,33606409,5.4,1846822,0,2007,6,26106409,348.09,Low Budget,Profit
2646,An Education,Drama,2009-10-09,PG-13,Sony Pictures Classics,100,7500000,12574914,17077822,29652736,7.3,1323675,0,2009,10,22152736,295.37,Low Budget,Profit
2647,Extract,Comedy,2009-09-04,R,Miramax,92,7500000,10823158,26000,10849158,6.2,1139280,0,2009,9,3349158,44.66,Low Budget,Profit
2648,Shopgirl,Drama,2005-10-21,R,Walt Disney,106,7500000,10284523,1473895,11758418,6.4,1082581,0,2005,10,4258418,56.78,Low Budget,Profit
2649,The Hotel New Hampshire,Drama,1984-03-09,NR,Orion Pictures,109,7500000,5142858,0,5142858,6.0,541353,0,1984,3,-2357142,-31.43,Low Budget,Loss
2650,Men with Brooms,Comedy,2002-03-08,R,Artisan,102,7500000,4239767,0,4239767,6.0,446291,0,2002,3,-3260233,-43.47,Low Budget,Loss
2651,Witless Protection,Comedy,2008-02-22,PG-13,Lionsgate,97,7500000,4151836,0,4151836,3.1,437035,0,2008,2,-3348164,-44.64,Low Budget,Loss
2652,The Work and the Glory,Drama,2004-11-24,PG,Excel Entertainment,118,7500000,3347647,0,3347647,6.9,352384,0,2004,11,-4152353,-55.36,Low Budget,Loss
2653,Albert Nobbs,Drama,2011-12-21,R,Roadside Attractions,113,7500000,3014696,5524307,8539003,6.7,317336,0,2011,12,1039003,13.85,Low Budget,Profit
2654,The Neon Demon,Horror,2016-06-24,R,Broad Green Pictures,118,7500000,1333124,2226679,3559803,7.0,140329,0,2016,6,-3940197,-52.54,Low Budget,Loss
2655,Masked and Anonymous,Drama,2003-07-24,PG-13,Sony Pictures,112,7500000,533344,21991,555335,5.5,56141,0,2003,7,-6944665,-92.6,Low Budget,Loss
2656,Borg vs McEnroe,Drama,2018-04-13,R,Neon,114,7500000,231346,3025732,3257078,,24352,0,2018,4,-4242922,-56.57,Low Budget,Loss
2657,Pound of Flesh,Action,2015-05-15,R,Entertainment One,104,7500000,0,0,0,5.1,0,0,2015,5,-7500000,-100.0,Low Budget,Loss
2658,Persepolis,Drama,2007-12-25,PG-13,Sony Pictures Classics,89,7300000,4443403,20954057,25397460,8.0,467727,0,2007,12,18097460,247.91,Low Budget,Profit
2659,Die Welle,Drama,2011-05-27,NR,IFC Films,114,7250000,0,35122948,35122948,,0,0,2011,5,27872948,384.45,Low Budget,Profit
2660,The Omega Code,Action,1999-10-15,PG-13,Providence Entertai…,100,7200000,12610552,67760,12678312,3.5,1327427,0,1999,10,5478312,76.09,Low Budget,Profit
2661,Juno,Comedy,2007-12-05,PG-13,Fox Searchlight,96,7000000,143495265,87954837,231450102,7.5,15104765,0,2007,12,224450102,3206.43,Low Budget,Major Success
2662,The Godfather,Drama,1972-03-15,R,Paramount,175,7000000,134966411,133533589,268500000,9.2,14206991,0,1972,3,261500000,3735.71,Low Budget,Major Success
2663,Magic Mike,Comedy,2012-06-29,R,Warner Bros,110,7000000,113721571,56828182,170549753,6.1,11970692,0,2012,6,163549753,2336.43,Low Budget,Major Success
2664,Flashdance,Drama,1983-04-15,R,Paramount,95,7000000,90463574,111000000,201463574,6.1,9522481,0,1983,4,194463574,2778.05,Low Budget,Major Success
2665,I Can Only Imagine,Drama,2018-03-16,PG,Roadside Attractions,114,7000000,83482352,1947659,85430011,,8787616,0,2018,3,78430011,1120.43,Low Budget,Major Success
2666,The Piano,Drama,1993-11-12,R,Miramax,121,7000000,40157856,11101,40168957,7.6,4227143,0,1993,11,33168957,473.84,Low Budget,Profit
2667,Live and Let Die,Action,1973-06-27,PG,MGM,121,7000000,35400000,126400000,161800000,6.8,3726316,0,1973,6,154800000,2211.43,Low Budget,Major Success
2668,My Dog Skip,Drama,2000-01-12,PG,Warner Bros,95,7000000,34099640,1695679,35795319,7.0,3589436,0,2000,1,28795319,411.36,Low Budget,Profit
2669,Darkness Falls,Horror,2003-01-24,PG-13,Sony Pictures,96,7000000,32539681,14750077,47289758,4.9,3425230,0,2003,1,40289758,575.57,Low Budget,Profit
2670,"Good Night, and Good Luck",Drama,2005-10-07,PG,Warner Independent,93,7000000,31501218,25085683,56586901,7.5,3315918,0,2005,10,49586901,708.38,Low Budget,Profit
2671,Capote,Drama,2005-09-30,R,Sony Pictures Classics,110,7000000,28750530,21173549,49924079,7.4,3026372,0,2005,9,42924079,613.2,Low Budget,Profit
2672,The Great Gatsby,Drama,1974-03-29,NR,Independent,143,7000000,26533200,0,26533200,7.3,2792968,0,1974,3,19533200,279.05,Low Budget,Profit
2673,Desperado,Action,1995-08-25,R,Sony Pictures,104,7000000,25532388,0,25532388,7.2,2687620,0,1995,8,18532388,264.75,Low Budget,Profit
2674,Kingdom Come,Comedy,2001-04-11,PG,Fox Searchlight,98,7000000,23247539,146400,23393939,,2447109,0,2001,4,16393939,234.2,Low Budget,Profit
2675,The Man with the Golden Gun,Action,1974-12-20,PG,MGM,125,7000000,21000000,76600000,97600000,6.8,2210526,0,1974,12,90600000,1294.29,Low Budget,Major Success
2676,Action Jackson,Action,1988-02-12,R,Lorimar Motion Pict…,96,7000000,20257000,0,20257000,5.2,2132316,0,1988,2,13257000,189.39,Low Budget,Profit
2677,Breathless,Action,1983-05-13,R,Orion Pictures,109,7000000,19910002,0,19910002,,2095790,0,1983,5,12910002,184.43,Low Budget,Profit
2678,Dope,Comedy,2015-06-19,R,Open Road,103,7000000,17506470,684361,18190831,7.3,1842786,0,2015,6,11190831,159.87,Low Budget,Profit
2679,The Devil's Rejects,Horror,2005-07-22,R,Lionsgate,109,7000000,17044981,3895447,20940428,6.9,1794209,0,2005,7,13940428,199.15,Low Budget,Profit
2680,Devil's Due,Horror,2014-01-17,R,20th Century Fox,89,7000000,15821461,20324626,36146087,4.0,1665417,0,2014,1,29146087,416.37,Low Budget,Profit
2681,Flirting with Disaster,Comedy,1996-03-22,R,Miramax,92,7000000,14853474,1295706,16149180,6.8,1563524,0,1996,3,9149180,130.7,Low Budget,Profit
2682,Beyond the Lights,Drama,2014-11-14,PG-13,Relativity,116,7000000,14618727,0,14618727,6.9,1538813,0,2014,11,7618727,108.84,Low Budget,Profit
2683,Buffy the Vampire Slayer,Horror,1992-07-31,PG-13,20th Century Fox,70,7000000,14231669,0,14231669,8.2,1498070,0,1992,7,7231669,103.31,Low Budget,Profit
2684,In Too Deep,Drama,1999-08-25,R,Gramercy,95,7000000,14026509,1444720,15471229,6.1,1476475,0,1999,8,8471229,121.02,Low Budget,Profit
2685,"House of 1,000 Corpses",Horror,2003-04-11,R,Lionsgate,98,7000000,12634962,4370504,17005466,,1329996,0,2003,4,10005466,142.94,Low Budget,Profit
2686,Silver Bullet,Horror,1985-10-11,R,Paramount,98,7000000,10803211,0,10803211,,1137180,0,1985,10,3803211,54.33,Low Budget,Profit
2687,House of the Dead,Horror,2003-10-10,R,Artisan,98,7000000,10199354,3568462,13767816,,1073616,0,2003,10,6767816,96.68,Low Budget,Profit
2688,A Serious Man,Comedy,2009-10-02,R,Focus Features,106,7000000,9228788,21131782,30360570,7.0,971451,0,2009,10,23360570,333.72,Low Budget,Profit
2689,A Single Man,Drama,2009-12-11,R,Weinstein Co.,99,7000000,9176000,18966379,28142379,7.6,965895,0,2009,12,21142379,302.03,Low Budget,Profit
2690,Warlock,Horror,1991-01-10,R,Trimark,103,7000000,8824553,0,8824553,6.2,928900,0,1991,1,1824553,26.07,Low Budget,Profit
2691,The Last Temptation of Christ,Drama,1988-08-12,NR,Universal Pictures,164,7000000,8373585,0,8373585,7.6,881430,0,1988,8,1373585,19.62,Low Budget,Profit
2692,Cyrus,Comedy,2010-06-18,R,Fox Searchlight,91,7000000,7468936,2593960,10062896,6.3,786204,0,2010,6,3062896,43.76,Low Budget,Profit
2693,Outside Providence,Comedy,1999-09-01,R,Miramax,96,7000000,7309628,514730,7824358,6.4,769435,0,1999,9,824358,11.78,Low Budget,Profit
2694,Rabbit-Proof Fence,Drama,2002-11-29,PG,Miramax,94,7000000,6199600,10667328,16866928,7.5,652589,0,2002,11,9866928,140.96,Low Budget,Profit
2695,Who's Your Caddy?,Comedy,2007-07-27,PG-13,MGM,93,7000000,5694308,0,5694308,2.0,599401,0,2007,7,-1305692,-18.65,Low Budget,Loss
2696,Split Second,Action,1992-05-01,R,InterStar Releasing,96,7000000,5430822,0,5430822,6.2,571665,0,1992,5,-1569178,-22.42,Low Budget,Loss
2697,The Other Side of Heaven,Drama,2001-12-14,PG,Excel Entertainment,113,7000000,4720371,0,4720371,6.5,496881,0,2001,12,-2279629,-32.57,Low Budget,Loss
2698,Dark Angel,Action,1990-09-28,NR,Triumph Releasing,70,7000000,4372561,0,4372561,7.4,460270,0,1990,9,-2627439,-37.53,Low Budget,Loss
2699,American Anthem,Drama,1986-06-27,PG-13,Sony Pictures,114,7000000,3571624,0,3571624,,375960,0,1986,6,-3428376,-48.98,Low Budget,Loss
2700,Redbelt,Action,2008-05-02,R,Sony Pictures Classics,99,7000000,2344847,322237,2667084,6.8,246826,0,2008,5,-4332916,-61.9,Low Budget,Loss
2701,A Dog of Flanders,Drama,1999-08-27,PG,Warner Bros,100,7000000,2165637,0,2165637,6.3,227962,0,1999,8,-4834363,-69.06,Low Budget,Loss
2702,Auto Focus,Drama,2002-10-18,R,Sony Pictures Classics,105,7000000,2062066,641755,2703821,6.6,217060,0,2002,10,-4296179,-61.37,Low Budget,Loss
2703,The Mighty Macs,Drama,2011-10-21,G,Quaker Media,99,7000000,1891936,0,1891936,6.5,199151,0,2011,10,-5108064,-72.97,Low Budget,Loss
2704,Somewhere,Drama,2010-12-22,R,Focus Features,97,7000000,1785645,15237476,17023121,6.3,187963,0,2010,12,10023121,143.19,Low Budget,Profit
2705,We Need to Talk About Kevin,Drama,2012-01-13,R,Oscilloscope Pictures,112,7000000,1738692,9026591,10765283,7.5,183020,0,2012,1,3765283,53.79,Low Budget,Profit
2706,Factory Girl,Drama,2007-02-02,R,MGM,99,7000000,1661464,0,1661464,6.4,174891,0,2007,2,-5338536,-76.26,Low Budget,Loss
2707,The Christmas Candle,Adventure,2013-11-15,PG,Echolight Studios,100,7000000,1632000,301829,1933829,5.8,171789,0,2013,11,-5066171,-72.37,Low Budget,Loss
2708,I Hope They Serve Beer in Hell,Comedy,2009-09-25,R,Freestyle Releasing,105,7000000,1429299,154,1429453,5.3,150453,0,2009,9,-5570547,-79.58,Low Budget,Loss
2709,Losin' It,Comedy,1983-04-08,R,Independent,100,7000000,1246141,0,1246141,4.8,131173,0,1983,4,-5753859,-82.2,Low Budget,Loss
2710,Mother and Child,Drama,2010-05-07,R,Sony Pictures Classics,125,7000000,1110509,5426670,6537179,7.2,116896,0,2010,5,-462821,-6.61,Low Budget,Loss
2711,Les Visiteurs,Comedy,1996-07-12,R,Miramax,107,7000000,659000,98095000,98754000,7.0,69368,0,1996,7,91754000,1310.77,Low Budget,Major Success
2712,Freeheld,Drama,2015-10-02,PG-13,Lionsgate,103,7000000,546201,1186027,1732228,6.5,57495,0,2015,10,-5267772,-75.25,Low Budget,Loss
2713,Dom Hemingway,Comedy,2014-04-02,R,Fox Searchlight,93,7000000,523511,1333947,1857458,6.2,55106,0,2014,4,-5142542,-73.46,Low Budget,Loss
2714,The Extra Man,Comedy,2010-07-30,R,Magnolia Pictures,108,7000000,453377,38731,492108,5.9,47724,0,2010,7,-6507892,-92.97,Low Budget,Loss
2715,Hesher,Drama,2011-05-13,R,Wrekin Hill Enterta…,106,7000000,382946,0,382946,7.1,40310,0,2011,5,-6617054,-94.53,Low Budget,Loss
2716,Chairman of the Board,Comedy,1998-03-13,PG-13,Trimark,95,7000000,306715,0,306715,2.3,32286,0,1998,3,-6693285,-95.62,Low Budget,Loss
2717,Gerry,Drama,2003-02-14,R,ThinkFilm,103,7000000,254683,465016,719699,6.2,26809,0,2003,2,-6280301,-89.72,Low Budget,Loss
2718,The Boondock Saints,Action,2000-01-21,R,Indican Pictures,102,7000000,30471,381403,411874,7.9,3207,0,2000,1,-6588126,-94.12,Low Budget,Loss
2719,The Kings of Appletown,Action,2008-12-12,PG,Independent,109,7000000,0,0,0,,0,0,2008,12,-7000000,-100.0,Low Budget,Loss
2720,House at the End of the Street,Horror,2012-09-21,PG-13,Relativity,101,6900000,31611916,12492066,44103982,5.6,3327570,0,2012,9,37203982,539.19,Low Budget,Profit
2721,Dazed and Confused,Comedy,1993-09-24,R,Universal Pictures,102,6900000,7950889,0,7950889,7.7,836936,0,1993,9,1050889,15.23,Low Budget,Profit
2722,Incendies,Drama,2010-09-17,R,Sony Pictures Classics,139,6800000,6857096,9181247,16038343,8.2,721800,0,2010,9,9238343,135.86,Low Budget,Profit
2723,The Chumscrubber,Drama,2005-08-05,R,Picturehouse,108,6800000,49526,0,49526,7.0,5213,0,2005,8,-6750474,-99.27,Low Budget,Loss
2724,Tropa de Elite,Action,2008-09-19,R,IFC Films,109,6537890,8744,14310451,14319195,,920,0,2008,9,7781305,119.02,Low Budget,Profit
2725,Annabelle,Horror,2014-10-03,R,Warner Bros,99,6500000,84273813,172589107,256862920,5.4,8870928,0,2014,10,250362920,3851.74,Low Budget,Major Success
2726,Boyz n the Hood,Drama,1991-07-12,R,Sony Pictures,112,6500000,56190094,25001,56215095,7.8,5914747,0,1991,7,49715095,764.85,Low Budget,Profit
2727,La Bamba,Drama,1987-07-24,PG-13,Sony Pictures,108,6500000,54215416,0,54215416,6.8,5706886,0,1987,7,47715416,734.08,Low Budget,Profit
2728,The Four Seasons,Comedy,1981-05-22,PG,Universal Pictures,107,6500000,42488161,0,42488161,7.2,4472438,0,1981,5,35988161,553.66,Low Budget,Profit
2729,The Adventures of Huck Finn,Adventure,1993-04-02,PG,Walt Disney,108,6500000,24103594,0,24103594,6.2,2537220,0,1993,4,17603594,270.82,Low Budget,Profit
2730,Friends with Money,Comedy,2006-04-07,R,Sony Pictures Classics,88,6500000,13368437,4741715,18110152,5.9,1407204,0,2006,4,11610152,178.62,Low Budget,Profit
2731,Bats,Horror,1999-10-22,R,Sony Pictures,91,6500000,10155691,0,10155691,3.6,1069020,0,1999,10,3655691,56.24,Low Budget,Profit
2732,Nowhere in Africa,Drama,2003-03-07,R,Zeitgeist,141,6500000,6173485,0,6173485,7.7,649841,0,2003,3,-326515,-5.02,Low Budget,Loss
2733,The East,Drama,2013-05-31,PG-13,Fox Searchlight,116,6500000,2274649,753307,3027956,6.9,239437,0,2013,5,-3472044,-53.42,Low Budget,Loss
2734,The Messenger,Drama,2009-11-13,R,Oscilloscope Pictures,105,6500000,1109660,635292,1744952,7.2,116806,0,2009,11,-4755048,-73.15,Low Budget,Loss
2735,A Home at the End of the World,Drama,2004-07-23,R,Warner Independent,97,6500000,1029017,4793,1033810,6.8,108318,0,2004,7,-5466190,-84.1,Low Budget,Loss
2736,The Terminator,Action,1984-10-26,R,Orion Pictures,107,6400000,38019031,40000000,78019031,8.1,4002003,0,1984,10,71619031,1119.05,Low Budget,Major Success
2737,"Good Bye, Lenin!",Comedy,2004-02-27,R,Sony Pictures Classics,121,6400000,4063859,75320680,79384539,7.7,427775,0,2004,2,72984539,1140.38,Low Budget,Major Success
2738,Control,Drama,2007-10-10,R,Weinstein Co.,122,6400000,871577,8030564,8902141,7.7,91745,0,2007,10,2502141,39.1,Low Budget,Profit
2739,The Damned United,Drama,2009-10-09,R,Sony Pictures Classics,98,6400000,449865,3750009,4199874,7.6,47354,0,2009,10,-2200126,-34.38,Low Budget,Loss
2740,Die Fälscher,Drama,2008-02-22,R,Sony Pictures Classics,114,6250000,5488570,14711093,20199663,,577744,0,2008,2,13949663,223.19,Low Budget,Profit
